filename,sub_class
dress_832.png,vestito intero a maniche lunghe
dress_833.png,mini vestito a bretelle
dress_834.png,vestito intero
dress_835.png,vestito intero
dress_837.png,vestito intero a maniche lunghe
dress_838.png,vestito da sera a maniche lunghe
dress_839.png,mini vestito a maniche lunghe
dress_84.png,vestito intero a maniche lunghe
dress_841.png,vestito intero a maniche lunghe
dress_842.png,vestito intero a maniche lunghe
dress_844.png,vestito intero a maniche lunghe
dress_845.png,vestito intero a bretelle
dress_848.png,mini vestito a bretelle
dress_850.png,vestito intero
dress_851.png,vestito intero a maniche lunghe
dress_853.png,vestito intero a maniche lunghe
dress_854.png,vestito intero a bretelle
dress_858.png,vestito intero
dress_859.png,vestito intero a maniche lunghe
dress_86.png,mini vestito a maniche lunghe
dress_862.png,vestito intero a bretelle
dress_863.png,vestito intero
dress_864.png,vestito intero
dress_865.png,vestito intero a bretelle
dress_867.png,vestito intero
dress_868.png,mini vestito a maniche lunghe
dress_869.png,vestito intero a maniche lunghe
dress_87.png,vestito intero a maniche lunghe
dress_870.png,vestito da sera
dress_871.png,vestito intero a maniche lunghe
dress_874.png,mini vestito
dress_876.png,vestito intero
dress_877.png,vestito intero
dress_879.png,vestito intero a bretelle
dress_88.png,mini vestito a maniche lunghe
dress_880.png,mini vestito a maniche lunghe
dress_883.png,vestito intero a maniche lunghe
dress_884.png,vestito intero
dress_885.png,mini vestito a maniche lunghe
dress_886.png,vestito intero a bretelle
dress_887.png,vestito intero a bretelle
dress_889.png,vestito intero a maniche lunghe
dress_89.png,vestito intero a bretelle
dress_890.png,vestito intero
dress_891.png,vestito intero
dress_894.png,vestito intero a maniche lunghe
dress_896.png,vestito intero
dress_898.png,mini vestito
dress_899.png,vestito intero a bretelle
dress_90.png,mini vestito a maniche lunghe
dress_900.png,vestito intero
dress_903.png,vestito intero a maniche lunghe
dress_904.png,mini vestito
dress_905.png,vestito intero a maniche lunghe
dress_907.png,vestito da sera
dress_908.png,vestito intero a maniche lunghe
dress_911.png,vestito intero a maniche lunghe
dress_912.png,vestito intero a bretelle
dress_913.png,vestito intero a maniche lunghe
dress_914.png,mini vestito
dress_916.png,vestito intero a maniche lunghe
dress_917.png,mini vestito a maniche lunghe
dress_919.png,mini vestito a maniche lunghe
dress_92.png,vestito intero
dress_921.png,vestito intero a maniche lunghe
dress_922.png,vestito da sera
dress_925.png,vestito da sera
dress_926.png,mini vestito
dress_93.png,mini vestito a maniche lunghe
dress_931.png,vestito intero a bretelle
dress_933.png,mini vestito
dress_934.png,vestito intero a bretelle
dress_935.png,mini vestito a bretelle
dress_936.png,mini vestito
dress_937.png,vestito intero a maniche lunghe
dress_939.png,mini vestito a maniche lunghe
dress_940.png,vestito intero
dress_942.png,vestito da sera
dress_944.png,vestito intero
dress_945.png,vestito da sera
dress_946.png,mini vestito
dress_947.png,vestito intero
dress_948.png,vestito da sera a maniche lunghe
dress_949.png,mini vestito a maniche lunghe
dress_95.png,vestito intero a maniche lunghe
dress_950.png,vestito intero
dress_951.png,vestito intero
dress_952.png,vestito intero a maniche lunghe
dress_954.png,vestito intero a maniche lunghe
dress_956.png,vestito intero
dress_957.png,vestito intero a maniche lunghe
dress_962.png,vestito intero
dress_966.png,vestito intero a maniche lunghe
dress_970.png,vestito intero a maniche lunghe
dress_971.png,mini vestito a maniche lunghe
dress_972.png,mini vestito a bretelle
dress_975.png,vestito da sera
dress_976.png,vestito da sera
dress_978.png,vestito intero
dress_979.png,vestito intero a bretelle
dress_98.png,vestito intero a maniche lunghe
dress_984.png,vestito intero a maniche lunghe
dress_985.png,vestito intero a maniche lunghe
dress_986.png,vestito intero
dress_988.png,vestito intero a bretelle
dress_989.png,vestito intero a maniche lunghe
dress_99.png,mini vestito a maniche lunghe
dress_991.png,vestito intero a maniche lunghe
dress_993.png,vestito intero
dress_995.png,vestito intero a bretelle
dress_996.png,mini vestito a maniche lunghe
dress_998.png,mini vestito a maniche lunghe
dress_999.png,vestito intero
