filename,sub_class
pantalone_316.png,jeans
pantalone_317.png,jeans
pantalone_318.png,pantalone formale
pantalone_319.png,pantalone formale
pantalone_32.png,pantalone formale
pantalone_321.png,pantalone formale
pantalone_322.png,pantalone da ginnastica
pantalone_325.png,pantalone da ginnastica
pantalone_3253.png,pantaloncino
pantalone_326.png,pantalone formale
pantalone_327.png,jeans
pantalone_329.png,jeans
pantalone_331.png,jeans
pantalone_332.png,pantalone formale
pantalone_333.png,pantaloncino
pantalone_334.png,jeans
pantalone_336.png,jeans
pantalone_337.png,pantalone formale
pantalone_338.png,jeans
pantalone_339.png,pantalone da ginnastica
pantalone_34.png,pantalone formale
pantalone_344.png,pantalone formale
pantalone_345.png,pantalone formale
pantalone_346.png,jeans
pantalone_347.png,jeans
pantalone_349.png,jeans
pantalone_35.png,pantalone formale
pantalone_351.png,pantaloncino
pantalone_352.png,pantalone da ginnastica
pantalone_3524.png,jeans
pantalone_354.png,pantalone formale
pantalone_355.png,pantalone formale
pantalone_356.png,pantalone formale
pantalone_358.png,pantalone formale
pantalone_36.png,pantalone formale
pantalone_360.png,jeans
pantalone_361.png,pantalone formale
pantalone_362.png,jeans
pantalone_364.png,pantalone formale
pantalone_3644.png,salopette lunga
pantalone_3646.png,salopette lunga
pantalone_365.png,pantalone formale
pantalone_366.png,pantalone da ginnastica
pantalone_367.png,pantalone da ginnastica
pantalone_3675.png,salopette lunga
pantalone_368.png,pantalone formale
pantalone_369.png,pantalone formale
pantalone_37.png,pantalone da ginnastica
pantalone_371.png,jeans
pantalone_372.png,pantalone formale
pantalone_378.png,jeans
pantalone_379.png,jeans
pantalone_38.png,jeans
pantalone_380.png,pantalone formale
pantalone_381.png,pantalone formale
pantalone_382.png,jeans
pantalone_383.png,pantalone formale
pantalone_3838.png,salopette lunga
pantalone_3845.png,salopette lunga
pantalone_385.png,pantalone formale
pantalone_386.png,pantalone formale
pantalone_387.png,pantalone formale
pantalone_388.png,pantaloncino
pantalone_389.png,pantalone formale
pantalone_390.png,pantalone formale
pantalone_391.png,jeans
pantalone_393.png,pantaloncino
pantalone_395.png,pantalone formale
pantalone_396.png,pantalone formale
pantalone_398.png,pantalone formale
pantalone_399.png,pantalone da ginnastica
pantalone_4.png,pantalone da ginnastica
pantalone_40.png,pantalone formale
pantalone_400.png,pantalone formale
pantalone_4001.png,salopette corta
pantalone_401.png,pantalone da ginnastica
pantalone_402.png,pantalone formale
pantalone_403.png,pantalone formale
pantalone_405.png,pantalone da ginnastica
pantalone_406.png,pantalone formale
pantalone_407.png,pantalone da ginnastica
pantalone_408.png,pantalone formale
pantalone_409.png,pantalone formale
pantalone_41.png,pantalone formale
pantalone_413.png,jeans
pantalone_415.png,pantalone formale
pantalone_416.png,jeans
pantalone_417.png,pantaloncino
pantalone_418.png,jeans
pantalone_42.png,pantalone formale
pantalone_420.png,pantalone formale
pantalone_421.png,jeans
pantalone_422.png,jeans
pantalone_423.png,pantalone formale
pantalone_424.png,jeans
pantalone_425.png,pantalone formale
pantalone_427.png,pantalone da ginnastica
pantalone_428.png,pantalone da ginnastica
pantalone_429.png,pantaloncino
pantalone_43.png,pantalone da ginnastica
pantalone_431.png,pantalone formale
pantalone_432.png,pantalone formale
pantalone_433.png,salopette corta
pantalone_434.png,jeans
pantalone_436.png,pantalone formale
pantalone_437.png,jeans
pantalone_438.png,pantalone formale
pantalone_44.png,pantalone formale
pantalone_440.png,jeans
pantalone_441.png,pantalone da ginnastica
pantalone_442.png,pantalone da ginnastica
pantalone_444.png,pantaloncino
pantalone_445.png,pantalone formale
pantalone_446.png,pantalone formale
pantalone_447.png,jeans
pantalone_449.png,pantalone formale
pantalone_45.png,jeans
pantalone_451.png,pantalone da ginnastica
pantalone_452.png,jeans
pantalone_453.png,pantalone formale
pantalone_455.png,jeans
pantalone_457.png,pantalone da ginnastica
pantalone_458.png,pantalone da ginnastica
pantalone_459.png,pantalone formale
pantalone_46.png,jeans
pantalone_460.png,pantalone da ginnastica
pantalone_462.png,jeans
pantalone_467.png,jeans
pantalone_468.png,pantalone formale
pantalone_469.png,pantalone formale
pantalone_47.png,pantalone formale
pantalone_470.png,pantalone formale
pantalone_471.png,pantalone formale
pantalone_4718.png,salopette lunga
pantalone_474.png,pantaloncino
pantalone_478.png,pantalone formale
pantalone_479.png,jeans
pantalone_48.png,pantalone formale
pantalone_480.png,pantalone formale
pantalone_481.png,jeans
pantalone_482.png,pantalone formale
pantalone_484.png,pantalone formale
pantalone_487.png,pantalone formale
pantalone_4871.png,salopette lunga
pantalone_488.png,pantalone da ginnastica
pantalone_489.png,jeans
pantalone_49.png,jeans
pantalone_490.png,salopette lunga
pantalone_491.png,pantalone formale
pantalone_492.png,pantalone da ginnastica
pantalone_493.png,pantalone formale
pantalone_494.png,pantalone da ginnastica
pantalone_495.png,pantalone da ginnastica
pantalone_496.png,pantalone da ginnastica
pantalone_497.png,jeans
pantalone_499.png,salopette lunga
pantalone_5.png,pantalone formale
pantalone_50.png,jeans
pantalone_500.png,pantalone formale
pantalone_501.png,pantalone formale
pantalone_502.png,pantalone formale
pantalone_5023.png,salopette lunga
pantalone_503.png,pantalone formale
pantalone_504.png,pantalone da ginnastica
pantalone_505.png,pantalone formale
pantalone_506.png,jeans
pantalone_508.png,jeans
pantalone_509.png,pantalone formale
pantalone_51.png,jeans
pantalone_511.png,pantaloncino
pantalone_512.png,pantalone formale
pantalone_5150.png,salopette lunga
pantalone_516.png,jeans
pantalone_517.png,jeans
pantalone_518.png,pantalone formale
pantalone_519.png,pantalone formale
pantalone_52.png,pantalone da ginnastica
pantalone_521.png,jeans
pantalone_522.png,jeans
pantalone_525.png,pantalone formale
pantalone_527.png,pantalone formale
pantalone_528.png,pantalone formale
pantalone_53.png,pantalone formale
pantalone_530.png,pantalone formale
pantalone_532.png,jeans
pantalone_534.png,pantalone da ginnastica
pantalone_535.png,pantalone da ginnastica
pantalone_5352.png,salopette lunga
pantalone_536.png,pantalone formale
pantalone_537.png,jeans
pantalone_538.png,pantalone formale
pantalone_54.png,jeans
pantalone_540.png,pantalone da ginnastica
pantalone_541.png,pantalone da ginnastica
pantalone_543.png,jeans
pantalone_544.png,jeans
pantalone_545.png,pantalone formale
pantalone_547.png,pantalone formale
pantalone_548.png,pantalone formale
pantalone_549.png,pantalone formale
pantalone_55.png,pantalone formale
pantalone_551.png,pantalone da ginnastica
pantalone_552.png,jeans
pantalone_553.png,pantalone da ginnastica
pantalone_554.png,pantalone formale
pantalone_556.png,jeans
pantalone_557.png,pantalone da ginnastica
pantalone_56.png,pantalone formale
pantalone_560.png,pantalone formale
pantalone_561.png,jeans
pantalone_562.png,pantalone formale
pantalone_565.png,jeans
pantalone_566.png,pantalone formale
pantalone_5665.png,salopette corta
pantalone_567.png,pantalone formale
pantalone_568.png,pantalone formale
pantalone_569.png,pantalone da ginnastica
pantalone_57.png,jeans
pantalone_570.png,pantalone da ginnastica
pantalone_5709.png,salopette corta
pantalone_572.png,salopette lunga
pantalone_5727.png,salopette corta
pantalone_573.png,pantalone formale
pantalone_574.png,pantaloncino
pantalone_575.png,pantalone formale
pantalone_5760.png,pantaloncino
pantalone_577.png,pantalone formale
pantalone_578.png,pantalone formale
pantalone_579.png,jeans
pantalone_58.png,pantalone formale
pantalone_580.png,pantalone formale
pantalone_581.png,pantalone da ginnastica
pantalone_582.png,pantalone da ginnastica
pantalone_583.png,pantalone formale
pantalone_586.png,pantalone formale
pantalone_588.png,pantalone formale
pantalone_589.png,pantalone formale
pantalone_59.png,pantalone da ginnastica
pantalone_591.png,pantalone formale
pantalone_592.png,jeans
pantalone_594.png,pantaloncino
pantalone_596.png,pantalone formale
pantalone_597.png,pantalone formale
pantalone_598.png,jeans
pantalone_599.png,pantalone da ginnastica
pantalone_6.png,jeans
pantalone_60.png,pantalone formale
pantalone_600.png,pantalone formale
pantalone_601.png,pantaloncino
pantalone_603.png,jeans
pantalone_604.png,pantaloncino
pantalone_605.png,jeans
pantalone_606.png,jeans
pantalone_607.png,pantalone formale
pantalone_61.png,pantalone da ginnastica
pantalone_610.png,pantalone formale
pantalone_611.png,pantalone formale
pantalone_612.png,pantalone da ginnastica
pantalone_613.png,pantalone formale
pantalone_614.png,pantalone da ginnastica
pantalone_617.png,pantalone formale
pantalone_618.png,pantalone formale
pantalone_619.png,pantalone formale
pantalone_62.png,pantaloncino
pantalone_620.png,pantalone da ginnastica
pantalone_621.png,pantalone formale
pantalone_622.png,jeans
pantalone_623.png,jeans
pantalone_624.png,pantalone formale
pantalone_625.png,pantaloncino
pantalone_626.png,pantalone formale
pantalone_628.png,jeans
pantalone_630.png,pantalone formale
pantalone_632.png,pantalone formale
pantalone_633.png,pantalone formale
pantalone_634.png,jeans
pantalone_635.png,pantalone formale
pantalone_636.png,pantalone formale
pantalone_639.png,jeans
pantalone_645.png,pantalone formale
pantalone_646.png,jeans
pantalone_647.png,pantalone formale
pantalone_65.png,jeans
pantalone_650.png,pantalone formale
pantalone_651.png,jeans
pantalone_655.png,jeans
pantalone_656.png,pantalone da ginnastica
pantalone_657.png,jeans
pantalone_659.png,pantalone da ginnastica
pantalone_66.png,pantalone formale
pantalone_660.png,pantalone formale
pantalone_662.png,pantalone formale
pantalone_663.png,pantalone formale
pantalone_665.png,pantalone da ginnastica
pantalone_667.png,pantaloncino
pantalone_67.png,jeans
pantalone_674.png,jeans
pantalone_677.png,pantalone formale
pantalone_68.png,pantalone formale
pantalone_681.png,pantalone formale
pantalone_682.png,pantalone da ginnastica
pantalone_683.png,pantalone formale
pantalone_685.png,pantalone formale
pantalone_686.png,pantalone formale
pantalone_687.png,pantalone formale
pantalone_688.png,pantalone formale
pantalone_689.png,pantaloncino
pantalone_692.png,jeans
pantalone_693.png,jeans
pantalone_695.png,pantaloncino
pantalone_696.png,pantalone da ginnastica
pantalone_697.png,pantalone formale
pantalone_698.png,jeans
pantalone_699.png,jeans
pantalone_7.png,pantalone da ginnastica
pantalone_70.png,pantalone formale
pantalone_700.png,pantalone formale
pantalone_701.png,pantalone formale
pantalone_702.png,jeans
pantalone_703.png,pantalone formale
pantalone_704.png,jeans
pantalone_705.png,pantalone da ginnastica
pantalone_706.png,pantaloncino
pantalone_707.png,pantaloncino
pantalone_71.png,pantalone formale
pantalone_711.png,pantalone formale
pantalone_712.png,salopette lunga
pantalone_713.png,jeans
pantalone_716.png,pantalone formale
pantalone_718.png,jeans
pantalone_72.png,jeans
pantalone_721.png,pantalone formale
pantalone_722.png,jeans
pantalone_723.png,pantalone da ginnastica
pantalone_724.png,pantalone formale
pantalone_725.png,pantalone formale
pantalone_726.png,pantaloncino
pantalone_728.png,pantaloncino
pantalone_73.png,pantalone formale
pantalone_730.png,jeans
pantalone_733.png,pantalone formale
pantalone_734.png,pantalone formale
pantalone_736.png,jeans
pantalone_737.png,pantalone da ginnastica
pantalone_738.png,pantalone da ginnastica
pantalone_740.png,pantalone formale
pantalone_744.png,jeans
pantalone_745.png,salopette corta
pantalone_746.png,jeans
pantalone_747.png,pantalone formale
pantalone_748.png,pantalone formale
pantalone_749.png,pantalone formale
pantalone_751.png,jeans
pantalone_753.png,pantalone formale
pantalone_755.png,pantalone da ginnastica
pantalone_756.png,jeans
pantalone_757.png,pantalone formale
pantalone_758.png,pantalone da ginnastica
pantalone_76.png,pantalone formale
pantalone_760.png,pantaloncino
pantalone_761.png,pantalone formale
pantalone_763.png,pantalone da ginnastica
pantalone_764.png,pantalone formale
pantalone_765.png,pantalone formale
pantalone_766.png,pantalone formale
pantalone_769.png,pantaloncino
pantalone_77.png,pantalone formale
pantalone_770.png,pantalone formale
pantalone_773.png,pantalone formale
pantalone_775.png,pantalone da ginnastica
pantalone_776.png,pantalone da ginnastica
pantalone_777.png,jeans
pantalone_779.png,pantalone formale
pantalone_78.png,pantalone formale
pantalone_780.png,pantalone da ginnastica
pantalone_781.png,jeans
pantalone_782.png,pantalone formale
pantalone_784.png,pantalone formale
pantalone_786.png,pantalone formale
pantalone_789.png,jeans
pantalone_79.png,pantalone formale
pantalone_793.png,pantalone formale
pantalone_794.png,pantalone da ginnastica
pantalone_795.png,pantalone formale
pantalone_799.png,pantalone da ginnastica
pantalone_80.png,pantalone formale
pantalone_800.png,jeans
pantalone_803.png,pantalone da ginnastica
pantalone_804.png,pantaloncino
pantalone_805.png,pantalone formale
pantalone_806.png,pantaloncino
pantalone_807.png,pantalone formale
pantalone_808.png,pantalone da ginnastica
pantalone_809.png,pantalone formale
pantalone_81.png,jeans
pantalone_812.png,pantalone formale
pantalone_813.png,pantalone da ginnastica
pantalone_814.png,pantalone formale
pantalone_815.png,pantalone formale
pantalone_816.png,pantaloncino
pantalone_818.png,pantalone da ginnastica
pantalone_819.png,pantalone formale
pantalone_82.png,jeans
pantalone_820.png,pantalone formale
pantalone_821.png,pantalone formale
pantalone_825.png,jeans
pantalone_826.png,jeans
pantalone_828.png,pantalone formale
pantalone_83.png,pantalone da ginnastica
pantalone_830.png,pantalone da ginnastica
pantalone_831.png,jeans
pantalone_832.png,pantalone formale
pantalone_834.png,jeans
pantalone_835.png,pantaloncino
pantalone_837.png,pantalone formale
pantalone_838.png,pantalone formale
pantalone_840.png,pantalone formale
pantalone_841.png,pantalone formale
pantalone_843.png,pantalone da ginnastica
pantalone_844.png,pantalone formale
pantalone_845.png,pantalone formale
pantalone_846.png,pantalone formale
pantalone_848.png,pantalone formale
pantalone_849.png,pantalone formale
pantalone_85.png,pantalone formale
pantalone_850.png,jeans
pantalone_851.png,pantalone formale
pantalone_852.png,pantaloncino
pantalone_853.png,pantalone formale
pantalone_854.png,pantalone formale
pantalone_856.png,pantalone da ginnastica
pantalone_857.png,pantalone formale
pantalone_858.png,pantalone formale
pantalone_859.png,jeans
pantalone_86.png,jeans
pantalone_861.png,pantaloncino
pantalone_862.png,jeans
pantalone_863.png,pantalone da ginnastica
pantalone_864.png,pantalone formale
pantalone_865.png,jeans
pantalone_866.png,pantalone formale
pantalone_867.png,jeans
pantalone_868.png,pantalone formale
pantalone_869.png,pantalone formale
pantalone_87.png,pantalone da ginnastica
pantalone_870.png,pantalone da ginnastica
pantalone_871.png,pantaloncino
pantalone_872.png,jeans
pantalone_873.png,pantalone da ginnastica
pantalone_874.png,jeans
pantalone_875.png,pantalone formale
pantalone_876.png,pantalone da ginnastica
pantalone_877.png,pantalone da ginnastica
pantalone_878.png,jeans
pantalone_879.png,pantalone formale
pantalone_88.png,pantalone da ginnastica
pantalone_880.png,pantaloncino
pantalone_881.png,jeans
pantalone_883.png,jeans
pantalone_884.png,jeans
pantalone_886.png,pantalone formale
pantalone_887.png,pantalone formale
pantalone_888.png,pantalone formale
pantalone_889.png,pantalone formale
pantalone_890.png,pantalone formale
pantalone_893.png,pantalone formale
pantalone_894.png,jeans
pantalone_896.png,jeans
pantalone_897.png,jeans
pantalone_898.png,pantalone da ginnastica
pantalone_899.png,salopette lunga
pantalone_9.png,pantalone formale
pantalone_90.png,pantalone formale
pantalone_900.png,pantalone formale
pantalone_901.png,pantalone formale
pantalone_903.png,pantalone da ginnastica
pantalone_904.png,pantalone formale
pantalone_905.png,pantalone da ginnastica
pantalone_907.png,pantalone da ginnastica
pantalone_908.png,jeans
pantalone_909.png,pantalone formale
pantalone_91.png,pantalone formale
pantalone_910.png,pantalone da ginnastica
pantalone_911.png,jeans
pantalone_912.png,pantalone da ginnastica
pantalone_914.png,pantalone formale
pantalone_915.png,jeans
pantalone_918.png,pantalone formale
pantalone_919.png,pantalone formale
pantalone_921.png,jeans
pantalone_922.png,pantalone formale
pantalone_924.png,pantalone formale
pantalone_925.png,pantalone formale
pantalone_927.png,salopette lunga
pantalone_928.png,jeans
pantalone_929.png,pantalone formale
pantalone_93.png,pantaloncino
pantalone_930.png,pantaloncino
pantalone_931.png,pantalone da ginnastica
pantalone_933.png,jeans
pantalone_934.png,pantalone formale
pantalone_935.png,pantalone da ginnastica
pantalone_936.png,pantalone formale
pantalone_937.png,pantalone formale
pantalone_938.png,pantalone da ginnastica
pantalone_939.png,pantalone da ginnastica
pantalone_94.png,pantalone da ginnastica
pantalone_940.png,pantalone formale
pantalone_942.png,jeans
pantalone_943.png,pantalone formale
pantalone_944.png,pantalone formale
pantalone_945.png,pantalone formale
pantalone_946.png,pantalone formale
pantalone_947.png,pantalone formale
pantalone_948.png,pantalone formale
pantalone_949.png,pantalone formale
pantalone_95.png,pantalone da ginnastica
pantalone_950.png,jeans
pantalone_952.png,pantalone da ginnastica
pantalone_953.png,jeans
pantalone_954.png,pantaloncino
pantalone_955.png,pantalone formale
pantalone_956.png,jeans
pantalone_957.png,pantalone formale
pantalone_958.png,pantalone formale
pantalone_962.png,jeans
pantalone_963.png,pantalone da ginnastica
pantalone_964.png,pantalone formale
pantalone_966.png,pantaloncino
pantalone_967.png,pantalone formale
pantalone_968.png,pantalone da ginnastica
pantalone_969.png,pantalone formale
pantalone_970.png,jeans
pantalone_971.png,pantaloncino
pantalone_972.png,jeans
pantalone_974.png,pantalone formale
pantalone_975.png,pantalone formale
pantalone_976.png,pantalone formale
pantalone_977.png,pantalone formale
pantalone_979.png,pantalone formale
pantalone_98.png,pantalone da ginnastica
pantalone_980.png,pantalone formale
pantalone_981.png,pantalone formale
pantalone_982.png,pantalone da ginnastica
pantalone_983.png,pantalone formale
pantalone_984.png,pantalone formale
pantalone_985.png,pantalone formale
pantalone_986.png,pantalone formale
pantalone_987.png,pantalone formale
pantalone_989.png,pantalone formale
pantalone_99.png,jeans
pantalone_990.png,pantalone formale
pantalone_991.png,pantalone da ginnastica
pantalone_992.png,pantaloncino
pantalone_994.png,pantalone formale
pantalone_995.png,pantaloncino
